毛賀	けが	Kega		飯田線	長野県	飯田市	35.487564	137.8394
下呂	げろ	Gero	CG16	高山本線	岐阜県	下呂市	35.805486	137.239656
源道寺	げんどうじ	Gendōji	CC05	身延線	静岡県	富士宮市	35.214444	138.627222
小井川	こいかわ	Koikawa		身延線	山梨県	中央市	35.6049	138.528539
小泉	こいずみ	Koizumi	CI06	太多線	岐阜県	多治見市	35.349116	137.100271
神志山	こうしやま	Kōshiyama		紀勢本線	三重県	御浜町	33.840183	136.062544
高蔵寺	こうぞうじ	Kōzōji	CF09	中央本線	愛知県	春日井市	35.264313	137.043394
幸田	こうだ	Kōda	CA50	東海道本線	愛知県	幸田町	34.859962	137.164662
国府津	こうづ	Kōzu	CB00	御殿場線	神奈川県	小田原市	35.280833	139.212917
甲府	こうふ	Kōfu		身延線	山梨県	甲府市	35.667167	138.569
国母	こくぼ	Kokubo		身延線	山梨県	昭和町	35.630411	138.551047
古虎渓	ここけい	Kokokei	CF11	中央本線	岐阜県	多治見市	35.303154	137.101
小坂井	こざかい	Kozakai	CD03	飯田線	愛知県	豊川市	34.7975	137.363139
御殿場	ごてんば	Gotemba	CB10	御殿場線	静岡県	御殿場市	35.300472	138.934333
古井	こび	Kobi		高山本線	岐阜県	美濃加茂市	35.457444	137.047917
駒ケ根	こまがね	Komagane		飯田線	長野県	駒ヶ根市	35.736433	137.936789
小町屋	こまちや	Komachiya		飯田線	長野県	駒ヶ根市	35.727114	137.935178
小和田	こわだ	Kowada		飯田線	静岡県	浜松市天竜区	35.209883	137.836103
権現前	ごんげんまえ	Gongemmae		名松線	三重県	松阪市	34.617836	136.482147
坂上	さかかみ	Sakakami		高山本線	岐阜県	飛騨市	36.327844	137.140911
坂下	さかした	Sakashita		中央本線	岐阜県	中津川市	35.574488	137.531035
坂祝	さかほぎ	Sakahogi	CG06	高山本線	岐阜県	坂祝町	35.426389	136.976667
相模金子	さがみかねこ	Sagami-Kaneko	CB03	御殿場線	神奈川県	大井町	35.334028	139.150278
佐久間	さくま	Sakuma		飯田線	静岡県	浜松市天竜区	35.092086	137.810147
桜町	さくらまち	Sakuramachi		飯田線	長野県	飯田市	35.522131	137.829422
佐奈	さな	Sana		紀勢本線	三重県	多気町	34.478561	136.539072
醒ケ井	さめがい	Samegai	CA82	東海道本線	滋賀県	米原市	35.327778	136.345278
沢	さわ	Sawa		飯田線	長野県	箕輪町	35.936056	137.985544
沢渡	さわんど	Sawando		飯田線	長野県	伊那市	35.804144	137.943944
三ケ根	さんがね	Sangane	CA49	東海道本線	愛知県	幸田町	34.835688	137.177278
塩尻	しおじり	Shiojiri		中央本線	長野県	塩尻市	36.114336	137.947822
塩之沢	しおのさわ	Shionosawa		身延線	山梨県	身延町	35.379614	138.453836
静岡	しずおか	Shizuoka	CA17	東海道本線・東海道新幹線	静岡県	静岡市葵区	34.971611	138.388556
為栗	してぐり	Shiteguri		飯田線	長野県	天龍村	35.311606	137.848517
品川	しながわ	Shinagawa		東海道新幹線	東京都	港区	35.630139	139.740417
芝川	しばかわ	Shibakawa		身延線	静岡県	富士宮市	35.197742	138.563742
島田	しまだ	Shimada	CA24	東海道本線	静岡県	島田市	34.830058	138.174228
清水	しみず	Shimizu	CA14	東海道本線	静岡県	静岡市清水区	35.023367	138.489067
下麻生	しもあそう	Shimo-Asō		高山本線	岐阜県	川辺町	35.514919	137.087006
下市田	しもいちだ	Shimo-Ichida		飯田線	長野県	高森町	35.544272	137.87665
下川合	しもかわい	Shimo-Kawai		飯田線	静岡県	浜松市天竜区	35.06925	137.786253
下切	しもぎり	Shimogiri	CI03	太多線	岐阜県	可児市	35.393404	137.063837
下地	しもじ	Shimoji	CD02	飯田線	愛知県	豊橋市	34.780833	137.370556
下島	しもじま	Shimojima		飯田線	長野県	伊那市	35.812694	137.94005
下曽我	しもそが	Shimosoga	CB01	御殿場線	神奈川県	小田原市	35.303833	139.183333
下平	しもだいら	Shimodaira		飯田線	長野県	高森町	35.572411	137.895864
下土狩	しもとがり	Shimo-Togari	CB16	御殿場線	静岡県	長泉町	35.1295	138.895275
下庄	しものしょう	Shimonoshō		紀勢本線	三重県	亀山市	34.814569	136.479736
下部温泉	しもべおんせん	Shimobe-Onsen		身延線	山梨県	身延町	35.4257	138.472333
下山村	しもやまむら	Shimoyamamura		飯田線	長野県	飯田市	35.504311	137.839597
下油井	しもゆい	Shimo-Yui		高山本線	岐阜県	白川町	35.633286	137.1832
十二兼	じゅうにかね	Jūnikane		中央本線	長野県	南木曽町	35.645417	137.617567
常永	じょうえい	Jōei		身延線	山梨県	昭和町	35.616686	138.532539
定光寺	じょうこうじ	Jōkōji	CF10	中央本線	愛知県	春日井市	35.278228	137.081078
上呂	じょうろ	Jōro		高山本線	岐阜県	下呂市	35.910739	137.204589
白川口	しらかわぐち	Shirakawaguchi		高山本線	岐阜県	白川町	35.579553	137.184658
城西	しろにし	Shironishi		飯田線	静岡県	浜松市天竜区	35.131842	137.862056
新大阪	しんおおさか	Shin-Ōsaka		東海道新幹線	大阪府	大阪市淀川区	34.733483	135.500114
新蒲原	しんかんばら	Shin-Kambara	CA10	東海道本線	静岡県	静岡市清水区	35.1195	138.608056
新宮	しんぐう	Shingū		紀勢本線	和歌山県	新宮市	33.725211	135.994158
新所原	しんじょはら	Shinjohara	CA40	東海道本線	静岡県	湖西市	34.723306	137.485
新城	しんしろ	Shinshiro		飯田線	愛知県	新城市	34.901061	137.493175
新富士	しんふじ	Shin-Fuji		東海道新幹線	静岡県	富士市	35.142	138.663361
新守山	しんもりやま	Shin-Moriyama	CF05	中央本線	愛知県	名古屋市守山区	35.207272	136.951212
新横浜	しんよこはま	Shin-Yokohama		東海道新幹線	神奈川県	横浜市港北区	35.506806	139.616944
神領	じんりょう	Jinryō	CF08	中央本線	愛知県	春日井市	35.256398	137.010011
杉崎	すぎさき	Sugisaki		高山本線	岐阜県	飛騨市	36.250025	137.16865
杉原	すぎはら	Sugihara		高山本線	岐阜県	飛騨市	36.415881	137.192331
裾野	すその	Susono	CB14	御殿場線	静岡県	裾野市	35.171917	138.909364
須原	すはら	Suhara		中央本線	長野県	大桑村	35.697878	137.695003
駿河小山	するがおやま	Suruga-Oyama	CB08	御殿場線	静岡県	小山町	35.358717	138.998722
関ケ原	せきがはら	Sekigahara	CA79	東海道本線	岐阜県	関ケ原町	35.363682	136.470748
関ノ宮	せきのみや	Sekinomiya		名松線	三重県	津市	34.637722	136.339722
洗馬	せば	Seba		中央本線	長野県	塩尻市	36.086978	137.916561
善光寺	ぜんこうじ	Zenkōji		身延線	山梨県	甲府市	35.660028	138.589194
禅昌寺	ぜんしょうじ	Zenshōji		高山本線	岐阜県	下呂市	35.84895	137.225222
蘇原	そはら	Sohara	CG03	高山本線	岐阜県	各務原市	35.403278	136.871111
高茶屋	たかちゃや	Takachaya		紀勢本線	三重県	津市	34.667397	136.5125
高塚	たかつか	Takatsuka	CA35	東海道本線	静岡県	浜松市中央区	34.690386	137.68155
高遠原	たかとおばら	Takatōbara		飯田線	長野県	飯島町	35.644656	137.900483
高山	たかやま	Takayama	CG25	高山本線	岐阜県	高山市	36.141186	137.251378
多気	たき	Taki		紀勢本線	三重県	多気町	34.516303	136.572811
滝原	たきはら	Takihara		紀勢本線	三重県	大台町	34.360103	136.41205
田切	たぎり	Tagiri		飯田線	長野県	飯島町	35.694872	137.932808
武豊	たけとよ	Taketoyo	CE09	武豊線	愛知県	武豊町	34.853056	136.921111
武並	たけなみ	Takenami	CF16	中央本線	岐阜県	恵那市	35.437674	137.353934
駄科	だしな	Dashina		飯田線	長野県	飯田市	35.475058	137.839389
多治見	たじみ	Tajimi	CF12/CI07	中央本線	岐阜県	多治見市	35.335019	137.121172
田立	ただち	Tadachi		中央本線	長野県	南木曽町	35.588272	137.549025
辰野	たつの	Tatsuno		飯田線	長野県	辰野町	35.984586	137.997861
竪堀	たてぼり	Tatebori	CC02	身延線	静岡県	富士市	35.168056	138.645833
田畑	たばた	Tabata		飯田線	長野県	南箕輪村	35.860942	137.977958
田丸	たまる	Tamaru		参宮線	三重県	玉城町	34.488544	136.634042
田本	たもと	Tamoto		飯田線	長野県	泰阜村	35.349006	137.837942
垂井	たるい	Tarui	CA78	東海道本線	岐阜県	垂井町	35.369837	136.531307
千種	ちくさ	Chikusa	CF03	中央本線	愛知県	名古屋市千種区	35.170168	136.930665
茶臼山	ちゃうすやま	Chausuyama		飯田線	愛知県	新城市	34.910289	137.514167
中部天竜	ちゅうぶてんりゅう	Chūbu-Tenryū		飯田線	静岡県	浜松市天竜区	35.084997	137.802597
千代	ちよ	Chiyo		飯田線	長野県	飯田市	35.429631	137.816717
津	つ	Tsu		紀勢本線	三重県	津市	34.733917	136.51075
角川	つのがわ	Tsunogawa		高山本線	岐阜県	飛騨市	36.300139	137.113478
鶴舞	つるまい	Tsurumai	CF02	中央本線	愛知県	名古屋市中区	35.156409	136.917445
天竜川	てんりゅうがわ	Tenryūgawa	CA33	東海道本線	静岡県	浜松市中央区	34.717022	137.779236
天竜峡	てんりゅうきょう	Tenryūkyō		飯田線	長野県	飯田市	35.44095	137.817269
東栄	とうえい	Tōei		飯田線	愛知県	東栄町	35.029239	137.713892
東京	とうきょう	Tōkyō		東海道新幹線	東京都	千代田区	35.681111	139.766667
東上	とうじょう	Tōjō		飯田線	愛知県	豊川市	34.876206	137.455078
十島	とおしま	Tōshima		身延線	山梨県	南部町	35.230197	138.515717
土岐市	ときし	Tokishi	CF13	中央本線	岐阜県	土岐市	35.359866	137.182652
外城田	ときだ	Tokida		参宮線	三重県	多気町	34.497642	136.596994
時又	ときまた	Tokimata		飯田線	長野県	飯田市	35.463914	137.827808
徳和	とくわ	Tokuwa		紀勢本線	三重県	松阪市	34.554681	136.553167
栃原	とちはら	Tochihara		紀勢本線	三重県	大台町	34.444611	136.509336
鳥羽	とば	Toba		参宮線	三重県	鳥羽市	34.486475	136.842786
富田	とみだ	Tomida	CJ09	関西本線	三重県	四日市市	35.007592	136.653575
富田浜	とみだはま	Tomidahama	CJ10	関西本線	三重県	四日市市	34.997175	136.650478
豊川	とよかわ	Toyokawa	CD05	飯田線	愛知県	豊川市	34.8225	137.397222
豊田町	とよだちょう	Toyodachō	CA32	東海道本線	静岡県	磐田市	34.712022	137.820006
豊橋	とよはし	Toyohashi	CA42/CD00	東海道本線・東海道新幹線	愛知県	豊橋市	34.762811	137.381651
鳥居	とりい	Torii		飯田線	愛知県	新城市	34.920644	137.551742
那加	なか	Naka	CG02	高山本線	岐阜県	各務原市	35.400556	136.835833
中井侍	なかいさむらい	Nakaisamurai		飯田線	長野県	天龍村	35.235914	137.834983
長泉なめり	ながいずみなめり	Nagaizumi-Nameri	CB15	御殿場線	静岡県	長泉町	35.147422	138.899292
中川辺	なかかわべ	Naka-Kawabe		高山本線	岐阜県	川辺町	35.487528	137.065322
長篠城	ながしのじょう	Nagashinojō		飯田線	愛知県	新城市	34.926111	137.565156
長島	ながしま	Nagashima	CJ06	関西本線	三重県	桑名市	35.098444	136.696319
中津川	なかつがわ	Nakatsugawa	CF19	中央本線	岐阜県	中津川市	35.5005	137.503139
長森	ながもり	Nagamori	CG01	高山本線	岐阜県	岐阜市	35.402111	136.802778
長山	ながやま	Nagayama		飯田線	愛知県	豊川市	34.864375	137.43135
渚	なぎさ	Nagisa		高山本線	岐阜県	高山市	36.001436	137.288047
南木曽	なぎそ	Nagiso	CF23	中央本線	長野県	南木曽町	35.599097	137.608728
名古屋	なごや	Nagoya	CA68/CF00/CJ00	東海道本線・東海道新幹線	愛知県	名古屋市中村区	35.170694	136.881637
七久保	ななくぼ	Nanakubo		飯田線	長野県	飯島町	35.654742	137.911328
奈良井	ならい	Narai		中央本線	長野県	塩尻市	35.969072	137.815494
贄川	にえかわ	Niekawa		中央本線	長野県	塩尻市	36.013789	137.860572
二木島	にぎしま	Nigishima		紀勢本線	三重県	熊野市	33.939511	136.180922
西岡崎	にしおかざき	Nishi-Okazaki	CA53	東海道本線	愛知県	岡崎市	34.946689	137.122601
西岐阜	にしぎふ	Nishi-Gifu	CA75	東海道本線	岐阜県	岐阜市	35.404667	136.723417
西小坂井	にしこざかい	Nishi-Kozakai	CA43	東海道本線	愛知県	豊川市	34.797711	137.351937
西富士宮	にしふじのみや	Nishi-Fujinomiya	CC07	身延線	静岡県	富士宮市	35.225833	138.6025
西焼津	にしやいづ	Nishi-Yaizu	CA21	東海道本線	静岡県	焼津市	34.859828	138.285561
温田	ぬくた	Nukuta		飯田線	長野県	泰阜村	35.336444	137.841383
沼久保	ぬまくぼ	Numakubo		身延線	静岡県	富士宮市	35.199281	138.584319
沼津	ぬまづ	Numazu	CA03/CB18	東海道本線	静岡県	沼津市	35.103108	138.859278
根本	ねもと	Nemoto	CI05	太多線	岐阜県	多治見市	35.361498	137.089942
野尻	のじり	Nojiri		中央本線	長野県	大桑村	35.67305	137.636178
野田城	のだじょう	Nodajō		飯田線	愛知県	新城市	34.889531	137.478003
野田新町	のだしんまち	Noda-Shimmachi	CA57	東海道本線	愛知県	刈谷市	34.98354	137.02811
波高島	はだかじま	Hadakajima		身延線	山梨県	身延町	35.418542	138.459625
波田須	はだす	Hadasu		紀勢本線	三重県	熊野市	33.910269	136.138364
八田	はった	Hatta	CJ01	関西本線	愛知県	名古屋市中村区	35.148889	136.852222
羽場	はば	Haba		飯田線	長野県	辰野町	35.953067	137.985197
浜松	はままつ	Hamamatsu	CA34	東海道本線・東海道新幹線	静岡県	浜松市中央区	34.703425	137.734403
早瀬	はやせ	Hayase		飯田線	静岡県	浜松市天竜区	35.060633	137.775172
原	はら	Hara	CA05	東海道本線	静岡県	沼津市	35.124911	138.793653
原野	はらの	Harano		中央本線	長野県	木曽町	35.871253	137.741525
春田	はるた	Haruta	CJ02	関西本線	愛知県	名古屋市中川区	35.143194	136.813611
半田	はんだ	Handa	CE07	武豊線	愛知県	半田市	34.893889	136.930556
東浦	ひがしうら	Higashiura	CE04	武豊線	愛知県	東浦町	34.949222	136.970389
東刈谷	ひがしかりや	Higashi-Kariya	CA56	東海道本線	愛知県	刈谷市	34.977324	137.043697
東静岡	ひがししずおか	Higashi-Shizuoka	CA16	東海道本線	静岡県	静岡市葵区	34.984639	138.413694
東新町	ひがししんまち	Higashi-Shimmachi		飯田線	愛知県	新城市	34.905936	137.502714
東田子の浦	ひがしたごのうら	Higashi-Tagonoura	CA06	東海道本線	静岡県	富士市	35.136111	138.745278
東成岩	ひがしならわ	Higashi-Narawa	CE08	武豊線	愛知県	半田市	34.873889	136.923139
東花輪	ひがしはなわ	Higashi-Hanawa		身延線	山梨県	中央市	35.594411	138.526636
東山北	ひがしやまきた	Higashi-Yamakita	CB05	御殿場線	神奈川県	山北町	35.357222	139.108139
飛騨一ノ宮	ひだいちのみや	Hida-Ichinomiya		高山本線	岐阜県	高山市	36.087778	137.247222
飛騨小坂	ひだおさか	Hida-Osaka		高山本線	岐阜県	下呂市	35.95075	137.257083
飛騨金山	ひだかなやま	Hida-Kanayama		高山本線	岐阜県	下呂市	35.662131	137.164319
飛騨国府	ひだこくふ	Hida-Kokufu		高山本線	岐阜県	高山市	36.211211	137.215747
飛騨萩原	ひだはぎわら	Hida-Hagiwara		高山本線	岐阜県	下呂市	35.874767	137.213589
飛騨古川	ひだふるかわ	Hida-Furukawa	CG28	高山本線	岐阜県	飛騨市	36.236728	137.189656
飛騨細江	ひだほそえ	Hida-Hosoe		高山本線	岐阜県	飛騨市	36.260919	137.146011
飛騨宮田	ひだみやだ	Hida-Miyada		高山本線	岐阜県	下呂市	35.928458	137.235722
比津	ひつ	Hitsu		名松線	三重県	津市	34.532067	136.270658
日出塩	ひでしお	Hideshio		中央本線	長野県	塩尻市	36.049133	137.89475
姫	ひめ	Hime	CI04	太多線	岐阜県	多治見市	35.382026	137.072225
平岡	ひらおか	Hiraoka		飯田線	長野県	天龍村	35.273731	137.853628
枇杷島	びわじま	Biwajima	CA69	東海道本線	愛知県	清須市	35.199609	136.861202
袋井	ふくろい	Fukuroi	CA29	東海道本線	静岡県	袋井市	34.741433	137.925667
富士	ふじ	Fuji	CA08/CC00	東海道本線	静岡県	富士市	35.151444	138.651086
藤枝	ふじえだ	Fujieda	CA22	東海道本線	静岡県	藤枝市	34.849358	138.252381
富士岡	ふじおか	Fujioka	CB12	御殿場線	静岡県	御殿場市	35.256108	138.920208
富士川	ふじかわ	Fujikawa	CA09	東海道本線	静岡県	富士市	35.141064	138.618342
富士根	ふじね	Fujine	CC04	身延線	静岡県	富士市	35.205278	138.635556
富士宮	ふじのみや	Fujinomiya	CC06	身延線	静岡県	富士宮市	35.221389	138.635556
二川	ふたがわ	Futagawa	CA41	東海道本線	愛知県	豊橋市	34.725728	137.438925
二見浦	ふたみのうら	Futaminoura		参宮線	三重県	伊勢市	34.50395	136.777183
船津	ふなつ	Funatsu		紀勢本線	三重県	紀北町	34.1422	136.228611
船町	ふなまち	Funamachi	CD01	飯田線	愛知県	豊橋市	34.775833	137.373889
弁天島	べんてんじま	Bentenjima	CA37	東海道本線	静岡県	浜松市中央区	34.690225	137.602922
上枝	ほずえ	Hozue		高山本線	岐阜県	高山市	36.181061	137.246086
穂積	ほづみ	Hozumi	CA76	東海道本線	岐阜県	瑞穂市	35.396123	136.693306
本長篠	ほんながしの	Hon-Nagashino		飯田線	愛知県	新城市	34.932639	137.576164
舞阪	まいさか	Maisaka	CA36	東海道本線	静岡県	浜松市中央区	34.685697	137.626975
米原	まいばら	Maibara	CA83	東海道本線・東海道新幹線	滋賀県	米原市	35.314722	136.29
松阪	まつさか	Matsusaka		紀勢本線	三重県	松阪市	34.576889	136.535528
松下	まつした	Matsushita		参宮線	三重県	伊勢市	34.496461	136.798878
松田	まつだ	Matsuda	CB04	御殿場線	神奈川県	松田町	35.346833	139.137417
三河安城	みかわあんじょう	Mikawa-Anjō	CA55	東海道本線・東海道新幹線	愛知県	安城市	34.96897	137.060662
三河一宮	みかわいちのみや	Mikawa-Ichinomiya		飯田線	愛知県	豊川市	34.847942	137.414664
三河大塚	みかわおおつか	Mikawa-Ōtsuka	CA45	東海道本線	愛知県	蒲郡市	34.815569	137.282681
三河大野	みかわおおの	Mikawa-Ōno		飯田線	愛知県	新城市	34.951392	137.602903
三河川合	みかわかわい	Mikawa-Kawai		飯田線	愛知県	新城市	35.001406	137.663856
三河塩津	みかわしおつ	Mikawa-Shiotsu	CA48	東海道本線	愛知県	蒲郡市	34.825845	137.202311
三河東郷	みかわとうごう	Mikawa-Tōgō		飯田線	愛知県	新城市	34.912111	137.527125
三河槙原	みかわまきはら	Mikawa-Makihara		飯田線	愛知県	新城市	34.988697	137.620764
三河三谷	みかわみや	Mikawa-Miya	CA46	東海道本線	愛知県	蒲郡市	34.818065	137.249772
三木里	みきさと	Mikisato		紀勢本線	三重県	尾鷲市	34.001536	136.203
御厨	みくりや	Mikuriya	CA30	東海道本線	静岡県	磐田市	34.718583	137.885833
水窪	みさくぼ	Misakubo		飯田線	静岡県	浜松市天竜区	35.163886	137.870464
三島	みしま	Mishima	CA02	東海道本線・東海道新幹線	静岡県	三島市	35.126339	138.911164
瑞浪	みずなみ	Mizunami	CF14	中央本線	岐阜県	瑞浪市	35.368861	137.252281
三瀬谷	みせだに	Misedani		紀勢本線	三重県	大台町	34.39475	136.409
南大高	みなみおおだか	Minami-Ōdaka	CA62	東海道本線	愛知県	名古屋市緑区	35.055226	136.948344
南甲府	みなみこうふ	Minami-Kōfu		身延線	山梨県	甲府市	35.643497	138.577269
南御殿場	みなみごてんば	Minami-Gotemba	CB11	御殿場線	静岡県	御殿場市	35.277208	138.925564
南四日市	みなみよっかいち	Minami-Yokkaichi	CJ12	関西本線	三重県	四日市市	34.941111	136.608736
美濃赤坂	みのあかさか	Mino-Akasaka		東海道本線(美濃赤坂線)	岐阜県	大垣市	35.387318	136.581879
美濃太田	みのおおた	Mino-Ōta	CG07/CI00	高山本線	岐阜県	美濃加茂市	35.445659	137.019406
美濃川合	みのかわい	Mino-Kawai	CI01	太多線	岐阜県	美濃加茂市	35.444038	137.045537
美乃坂本	みのさかもと	Mino-Sakamoto	CF18	中央本線	岐阜県	中津川市	35.479289	137.449528
三野瀬	みのせ	Minose		紀勢本線	三重県	紀北町	34.167692	136.282289
身延	みのぶ	Minobu		身延線	山梨県	身延町	35.361483	138.453039
宮川	みやがわ	Miyagawa		参宮線	三重県	伊勢市	34.503253	136.672506
宮木	みやき	Miyaki		飯田線	長野県	辰野町	35.976389	137.990672
宮田	みやだ	Miyada		飯田線	長野県	宮田村	35.767258	137.938897
宮ノ越	みやのこし	Miyanokoshi		中央本線	長野県	木曽町	35.888372	137.763878
向市場	むかいちば	Mukaichiba		飯田線	静岡県	浜松市天竜区	35.154303	137.869522
用宗	もちむね	Mochimune	CA19	東海道本線	静岡県	静岡市駿河区	34.922614	138.3601
元善光寺	もとぜんこうじ	Moto-zenkōji		飯田線	長野県	飯田市	35.533958	137.861333
焼津	やいづ	Yaizu	CA20	東海道本線	静岡県	焼津市	34.872206	138.318247
谷峨	やが	Yaga	CB07	御殿場線	神奈川県	山北町	35.365556	139.038528
焼石	やけいし	Yakeishi		高山本線	岐阜県	下呂市	35.725656	137.200464
弥富	やとみ	Yatomi	CJ05	関西本線	愛知県	弥富市	35.113861	136.725639
藪原	やぶはら	Yabuhara		中央本線	長野県	木祖村	35.93015	137.784367
山北	やまきた	Yamakita	CB06	御殿場線	神奈川県	山北町	35.361	139.079917
山田上口	やまだかみぐち	Yamada-Kamiguchi		参宮線	三重県	伊勢市	34.495761	136.693992
山吹	やまぶき	Yamabuki		飯田線	長野県	高森町	35.577894	137.903588
由比	ゆい	Yui	CA12	東海道本線	静岡県	静岡市清水区	35.0972	138.552717
柚木	ゆのき	Yunoki	CC01	身延線	静岡県	富士市	35.157222	138.639167
湯谷温泉	ゆやおんせん	Yuya-Onsen		飯田線	愛知県	新城市	34.970281	137.613156
吉原	よしわら	Yoshiwara	CA07	東海道本線	静岡県	富士市	35.143861	138.702778
四日市	よっかいち	Yokkaichi	CJ11	関西本線	三重県	四日市市	34.963086	136.629658
寄畑	よりはた	Yorihata		身延線	山梨県	南部町	35.264817	138.474883
六合	ろくごう	Rokugō	CA23	東海道本線	静岡県	島田市	34.836586	138.204203
六軒	ろっけん	Rokken		紀勢本線	三重県	松阪市	34.617511	136.507558
鷲津	わしづ	Washizu	CA39	東海道本線	静岡県	湖西市	34.716908	137.545847
相生	あいおい	Aioi		山陽本線・山陽新幹線	兵庫県	相生市	34.818067	134.473944
相野	あいの	Aino	G64	福知山線	兵庫県	三田市	34.947478	135.156039
藍本	あいもと	Aimoto	G65	福知山線	兵庫県	三田市	34.977011	135.155408
粟生	あお	Ao		加古川線	兵庫県	小野市	34.856944	134.91
青倉	あおくら	Aokura		播但線	兵庫県	朝来市	35.267089	134.811528
青野ケ原	あおのがはら	Aonogahara		加古川線	兵庫県	小野市	34.8972	134.927972
青郷	あおのごう	Aonogō		小浜線	福井県	高浜町	35.481564	135.499728
青野山	あおのやま	Aonoyama		山口線	島根県	津和野町	34.480925	131.803319
青原	あおはら	Aohara		山口線	島根県	津和野町	34.560253	131.800617
青谷	あおや	Aoya		山陰本線	鳥取県	鳥取市	35.516231	133.995722
赤碕	あかさき	Akasaki		山陰本線	鳥取県	琴浦町	35.512342	133.634511
明石	あかし	Akashi	A73	山陽本線	兵庫県	明石市	34.648747	134.993264
英賀保	あがほ	Agaho		山陽本線	兵庫県	姫路市	34.813211	134.644722
上道	あがりみち	Agarimichi		境線	鳥取県	境港市	35.531475	133.230556
阿川	あがわ	Agawa		山陰本線	山口県	下関市	34.335789	130.925858
安芸阿賀	あきあが	Aki-Aga	Y15	呉線	広島県	呉市	34.235778	132.600083
あき亀山	あきかめやま	Aki-Kameyama	B16	可部線	広島県	広島市安佐北区	34.517264	132.4959
安芸川尻	あきかわじり	Aki-Kawajiri	Y19	呉線	広島県	呉市	34.232858	132.691636
安芸幸崎	あきさいざき	Aki-Saizaki	Y29	呉線	広島県	三原市	34.338169	133.039894
安芸津	あきつ	Akitsu	Y23	呉線	広島県	東広島市	34.318353	132.817686
安芸長束	あきながつか	Aki-Nagatsuka	B05	可部線	広島県	広島市安佐南区	34.428769	132.456142
安芸中野	あきなかの	Aki-Nakano	G05	山陽本線	広島県	広島市安芸区	34.391064	132.563286
安芸長浜	あきながはま	Aki-Nagahama	Y27	呉線	広島県	竹原市	34.337917	132.962014
安芸矢口	あきやぐち	Aki-Yaguchi	P04	芸備線	広島県	広島市安佐北区	34.462961	132.495128
厚狭	あさ	Asa		山陽本線・山陽新幹線	山口県	山陽小野田市	34.053278	131.159806
浅香	あさか	Asaka	R27	阪和線	大阪府	堺市堺区	34.584817	135.502436
朝霧	あさぎり	Asagiri	A72	山陽本線	兵庫県	明石市	34.644444	135.0175
浅利	あさり	Asari		山陰本線	島根県	江津市	35.036839	132.274897
安治川口	あじかわぐち	Ajikawaguchi	P15	桜島線	大阪府	大阪市此花区	34.673767	135.4441
阿知須	あじす	Ajisu		宇部線	山口県	山口市	34.010794	131.356825
足立	あしだち	Ashidachi		伯備線	岡山県	新見市	35.038908	133.383636
阿品	あじな	Ajina	R09	山陽本線	広島県	廿日市市	34.323083	132.3143
芦原橋	あしはらばし	Ashiharabashi	O17	大阪環状線	大阪府	大阪市浪速区	34.659206	135.4889
足守	あしもり	Ashimori	U07	吉備線	岡山県	岡山市北区	34.698203	133.802928
芦屋	あしや	Ashiya	A54	東海道本線	兵庫県	芦屋市	34.734242	135.307069
足羽	あすわ	Asuwa		越美北線	福井県	福井市	36.020958	136.253297
安栖里	あせり	Aseri		山陰本線	京都府	京丹波町	35.266203	135.385353
厚保	あつ	Atsu		美祢線	山口県	美祢市	34.114106	131.154539
朝来	あっそ	Asso		紀勢本線	和歌山県	上富田町	33.696217	135.417592
安土	あづち	Azuchi	A18	東海道本線	滋賀県	近江八幡市	35.142644	136.133433
安登	あと	Ato	Y20	呉線	広島県	呉市	34.254278	132.722528
安曇川	あどがわ	Adogawa	B16	湖西線	滋賀県	高島市	35.328625	136.019944
我孫子町	あびこちょう	Abikochō	R25	阪和線	大阪府	大阪市住吉区	34.602097	135.506639
油田	あぶらでん	Aburaden		城端線	富山県	砺波市	36.655047	136.970206
油日	あぶらひ	Aburahi		草津線	滋賀県	甲賀市	34.889589	136.229583
網干	あぼし	Aboshi		山陽本線	兵庫県	姫路市	34.814403	134.584306
尼崎	あまがさき	Amagasaki	A49/G49/H49	東海道本線	兵庫県	尼崎市	34.731633	135.431686
甘地	あまじ	Amaji		播但線	兵庫県	市川町	34.987883	134.758847
雨晴	あまはらし	Amaharashi		氷見線	富山県	高岡市	36.816525	137.037367
余子	あまりこ	Amariko		境線	鳥取県	境港市	35.521094	133.236611
餘部	あまるべ	Amarube		山陰本線	兵庫県	香美町	35.648639	134.556875
綾部	あやべ	Ayabe		山陰本線	京都府	綾部市	35.302058	135.252633
綾羅木	あやらぎ	Ayaragi		山陰本線	山口県	下関市	34.003847	130.926633
荒島	あらしま	Arashima		山陰本線	島根県	安来市	35.431639	133.207472
粟野	あわの	Awano		小浜線	福井県	敦賀市	35.617617	136.026633
芦原温泉	あわらおんせん	Awaraonsen		北陸新幹線	福井県	あわら市	36.214444	136.235
飯井	いい	Ii		山陰本線	山口県	萩市	34.379131	131.295014
飯浦	いいのうら	Iinoura		山陰本線	島根県	益田市	34.668906	131.702103
伊賀上野	いがうえの	Iga-Ueno		関西本線	三重県	伊賀市	34.789042	136.123586
伊上	いがみ	Igami		山陰本線	山口県	長門市	34.370442	131.011283
生野	いくの	Ikuno		播但線	兵庫県	朝来市	35.163217	134.789303
生野屋	いくのや	Ikunoya		岩徳線	山口県	下松市	34.035406	131.887167
